Fetal stromal 1	Stromal 1	Fetal stromal 2	Stromal 2	Stromal 3	Transitional stromal	FDC	mLTo	Inflammatory fibroblast	Reticular fibroblast	Cycling stromal	Myofibroblast 1	Myofibroblast 2	SMC 1	SMC 2	Cycling SMC	Immature pericyte	Mature pericyte	Mesoderm 1	Mesoderm 2	Mesothelium
PPARG	0.0871490930745449	0.208280449456511	0.0611450229592294	0.0779452820083427	0.0899569496057528	0.0484001018182311	0.00160081663453238	0.00512411450094807	0.027599436894167	0.0147106140267214	0.0829967581981572	0.047928293446636	0.0197084978129356	0.0598471728603901	0.028989301879089	0.0109542216436382	0.112788552832994	0.0214658008375569	0.123159873977487	0.152051593044247	0.0180598177133765
PRDM1	0.111008187746926	0.233187499373106	0.102132561653871	0.142459955533577	0.074627033184321	0.0393133262690706	0.00180077037898885	0.00436127261737673	0.044459751279209	0.0186343048634316	0.0745261540903601	0.0504713529598398	0.0329113720815956	0.0535157832249835	0.0254429508267945	0.00898892504355664	0.0869297730124431	0.0180659889495102	0.080136676322462	0.150586942662418	0.012533101798228
PRDM16	0.0188095337374681	0.0459264668585982	0.011694363726221	0.0315898260286318	0.0199244302734342	0.0216153401130732	0.00157757417790672	0.00109378817625683	0.0134012326762388	0.00966214022551082	0.00490856186706623	0.019679660265976	0.028623770313436	0.0399413567169856	0.0273035336678557	0.00251993619329549	0.0855560074982163	0.158132451781431	0.00968609727876479	0.0175414726814699	0.00106720504932423
PRKAA2	0.0126281315919827	0.0194727700851556	0.00626369208975475	0.0108004787476672	0.0251284394838633	0.00437003720528495	-8.88178419700125e-16	0.000826055998313757	0.0033666138775289	0.00380881566251134	0.00610837937180053	0.00736502130188033	0.00478638254653818	0.0124369454050723	0.00590657619911616	0.00133404740840393	0.0100302582990879	0.00584864971482135	0.017822321953193	0.0201594390001388	0.00749075705861968
RAD21	0.11064842230523	0.163625579631464	0.0813248736154156	0.0912625952246515	0.0900305345126282	0.029918169818378	0.00156113021068738	0.00398384502030136	0.0245720128349602	0.0132208584627013	0.128471030227591	0.0573548134703655	0.0246108330045139	0.0707114772412291	0.0288047226465169	0.0161776497131796	0.0842767743290421	0.0159732594675663	0.130879330335969	0.194699655810896	0.0178432111416383
RARA	0.0933696761681764	0.235851249828097	0.073843034873544	0.107226924777458	0.0811506259862044	0.0883924912870619	0.00145706539399426	0.00568902540247407	0.0381006383218371	0.0186431198013232	0.0634309971667968	0.0473479983813563	0.0213414297745589	0.0353022587698261	0.0195396113102065	0.00496656635430526	0.0860957336183998	0.0309013371072934	0.0752347484433429	0.157634168344776	0.0111200942078956
RARB	0.0314265784182225	0.0367870866881614	0.0312904917586388	0.0410549733059071	0.11715005649876	0.00863284109110274	0.0030606294235197	0.00182415013985915	0.00316932234680378	0.0033731666271426	0.107288610812261	0.0190095201337257	0.00810651626721037	0.0829730265048831	0.0636333594408667	0.0194251693731372	0.0230955136154568	0.00609293042415282	0.259163171225425	0.130095593181808	0.0215015088092421
RARG	0.100404747778087	0.171684999433959	0.0754420295952847	0.0958999591329883	0.122144745763271	0.0404477740995901	0.00095851950461423	0.00398103344331724	0.0352956333314846	0.0126416282855544	0.0890632211424254	0.057694240862994	0.02595005341038	0.0451216734499693	0.0302071109282445	0.00771406645168293	0.0827949995412594	0.0132144666647757	0.0982241946369741	0.221237737018548	0.0153515358665783
RBBP5	0.0777361821760929	0.158004009653917	0.0574897025165805	0.0786914072936046	0.0908204213335304	0.0615518195935792	0.00234786936626696	0.00576312005718194	0.027099437106484	0.0176865365694631	0.0668753271294602	0.0466173417734679	0.0183576469429503	0.0393305068302279	0.0213076125329934	0.00706087035688352	0.0622034122377291	0.0167544530269623	0.0994869170146405	0.167532899336037	0.00850766179548812
REL	0.126435352781571	0.180243292055682	0.0988490191582286	0.100044793443991	0.0868979051991817	0.0375038665649698	0.00216446705473683	0.00577862926291395	0.025713561185943	0.0159333931317489	0.0845010108696209	0.0628258455768755	0.0204720769639628	0.058004965715409	0.0273842623541796	0.00994940140615486	0.0997344393914283	0.0178859185921915	0.0918607683951125	0.171819992136696	0.0152852312507593
RELA	0.115711019400939	0.212002424247052	0.0906663221497785	0.111787227857271	0.0902009319276971	0.0530107564701537	0.00227546224136366	0.00559908414108257	0.0354288256213617	0.0191785551186942	0.0807169891802521	0.0565061416011863	0.0266763785049275	0.0533680653151397	0.0240904469919352	0.00913248765430585	0.091159018548755	0.0182826701609599	0.0876176285426082	0.166140674423404	0.0146599830485801
RELB	0.107683414976982	0.223293982796864	0.0878194158266717	0.122761162669744	0.0853101578111196	0.0470492803092006	0.00266477762688766	0.00584567032789984	0.047345446651184	0.0222646103528891	0.0815433256825	0.0533448968178256	0.0307807904065784	0.0559795660150616	0.0262884516137598	0.00971518962763729	0.0847399545755068	0.0173874794604169	0.08702884392223	0.166338935685689	0.0140054709026881
REST	0.119172076795632	0.161169266492834	0.0883466750889735	0.0896867681916804	0.0884892116842412	0.0287193146641436	0.00165452084521656	0.00420161129548202	0.0231239090948661	0.0130730573836957	0.109484773862392	0.060981345804701	0.0235425116768135	0.0691833277508604	0.0281657251116318	0.0130493664820588	0.0859932161606324	0.0161764402154408	0.130389986956043	0.200441528268313	0.0169593506339279
RFX2	0.101740895041987	0.218103237185205	0.0654452359979998	0.120694789336486	0.0717036592077751	0.0849934327380506	0.00116530378567437	0.00370079946706681	0.0150364928305968	0.0130263567478207	0.0518820610410639	0.0537458689675813	0.0319209550691629	0.0574510265441397	0.0217079095088165	0.00760000909330005	0.0590763544906391	0.031513282920386	0.048999782613346	0.170024724568686	0.0064366170957576
RFX3	0.0479734256768639	0.0933351166005226	0.0380608385749203	0.05190385177365	0.0833773373337844	0.0328355398387152	0.000445336942285768	0.00196997545338162	0.0476013732235449	0.0108096131296366	0.0463703272385534	0.0366831244067132	0.0169579903434698	0.0262375590198344	0.0124217107181789	0.00288674930848087	0.0326040070402003	0.00954328957240491	0.0553580799370249	0.0983919030860777	0.0221076381174923
RFX5	0.0754857656132549	0.127904913181865	0.0658554534670429	0.072114450195088	0.0668447269179099	0.0231284676102747	0.00136243951741422	0.0028737437025359	0.0198193169008812	0.00982011699201302	0.121280614241827	0.0397975977266001	0.0245151606157151	0.0689253565860868	0.0332341728075453	0.0187816157634063	0.0731966668580435	0.0203108133396073	0.119938674601963	0.126026497731389	0.0144142392879503
RFXANK	0.0795836929765936	0.0750382407281959	0.0715754913186739	0.06308854571657	0.0990892323952813	0.0116685236277095	0.000934646108442405	0.00293175611153562	0.011596211187559	0.00587368092347007	0.0925813123685852	0.0521647822912752	0.017451978410119	0.0848974953664078	0.0396485426551558	0.0148491795866774	0.183023245838553	0.0340802515106158	0.121240776598219	0.153150419590226	0.0103864791286924
RFXAP	0.0684428049227682	0.0657783988130453	0.0539122596397122	0.0396173513466459	0.0494747303236258	0.0236412927183413	0.0012884857386265	0.00260359388094034	0.0105184261660459	0.00755736499481485	0.026251100195851	0.0398195691903706	0.0167814141812366	0.0189881817536253	0.0102787545364499	0.0016348152949951	0.0452077363642016	0.00943720407414039	0.0450654346588872	0.118391210814946	0.00965686139506938
RHOXF1	0.0992745957068067	0.145142623388929	0.0781211790168311	0.0850311687062619	0.0947073337172735	0.0252075957742056	0.00111747449032995	0.00331451470611366	0.0274451338916697	0.0120092765622504	0.121211917358309	0.0525818469906342	0.0232507636756727	0.0705574536522149	0.0311761707174525	0.01547655426747	0.0785976464803978	0.013512466878539	0.131711842513621	0.187960351788007	0.0207717132871899
RORA	0.0598074301995364	0.0776929609138776	0.0324494546100779	0.0486550529357749	0.041194096905608	0.0338362753915198	0.00190638467017223	0.0022753174472836	0.0730380257617631	0.016370813362051	0.0151338529772413	0.0327607614897074	0.0119540765658102	0.00945771302577247	0.00313988753197125	0.000438790235131714	0.0305527812429474	0.00644064777674302	0.0236757902922996	0.0733784518956063	0.0028846125587999
RREB1	0.104540944055544	0.196808582865173	0.0804187410657883	0.107749279905904	0.0846386006881116	0.0385804818781001	0.00306818185076718	0.00366811405927381	0.0279508748337814	0.015745605076174	0.0817059931189618	0.050056267068884	0.0265860657589642	0.0743166235610616	0.0287427564770967	0.0133580593685033	0.0948035285470287	0.0201636169903479	0.1120570289578	0.157965084353631	0.0153045504195831
RUNX1	0.107732158258422	0.216487688802759	0.0956298098935853	0.135126045647194	0.0801205704704542	0.0425074896746754	0.00185444098701915	0.00451754935760063	0.0442948414737788	0.0186808195134907	0.0793649975153414	0.0517416713653118	0.0316222081510036	0.0609724629779473	0.0279887079398707	0.0106455556143584	0.0930407638465429	0.0194073128225454	0.08857705747821	0.153749281311587	0.0130530071631042
RUNX2	0.0405078482956847	0.17522120002222	0.0167836290051704	0.0792014066378834	0.0247398229935177	0.023090887477605	0.00382971265130216	0.00492992348190691	0.18085201928575	0.0215171182872931	0.0112331977583242	0.00977506460481148	0.0279879691558911	0.00748537044968656	0.0023173605886635	0.000176370654599523	0.0229298861557765	0.0102509495938069	0.0156603510288998	0.032344869905565	0.00203721774756083
RUNX3	0.100720905115287	0.228078108930108	0.070867295455914	0.122745916826324	0.0781682124817289	0.0498364435502093	0.00354588776199982	0.00505074818524942	0.0395827922643252	0.0242847469541977	0.0828059361374814	0.0487665292437565	0.0301326371935079	0.0614796850170104	0.0245442621338314	0.0112023702795143	0.0876163070911588	0.0201526186086197	0.0993353196992295	0.154059547404595	0.0128530185353927
RXRA	0.155439438654638	0.259473848353491	0.149600861398356	0.146194319606157	0.0393302631203956	0.0244010807365621	0.00217387513093126	0.00304465749981209	0.0195173219786297	0.0157138060111151	0.0514793816892937	0.0537851714753816	0.0391366265991491	0.0362644472410198	0.00988207798704333	0.00543769730360188	0.0413317365457421	0.00731856868992375	0.0525688168761443	0.10744056451518	0.00736459621893304
RXRB	0.104938190488076	0.180301991378805	0.0743150700862364	0.0918885509270139	0.081507385153391	0.0263636421870738	0.0016974476522611	0.00414213351889903	0.0300511854707655	0.0151414563679213	0.0886033425295596	0.0686044072010288	0.0347330738116269	0.0778822117615623	0.0444130340905654	0.014943168973457	0.103598135574846	0.0263455652307634	0.112939798127828	0.172286640557057	0.0116365833668803
RXRG	0.0772143248840603	0.194840354496325	0.150381292889973	0.311637132178272	0.0495981422699636	0.0187013948664085	0.00124686025073961	0.00108884824408317	0.0172414810747895	0.0101156461598545	0.0449346274281359	0.0242624013810524	0.0287707043462806	0.0183732409388653	0.0148020984826288	0.00270865575760382	0.0388293833383591	0.00911514297722982	0.0600786075090259	0.0774054895005625	0.0101276095853211
SALL2	0.00322508514193587	0.00327569150773421	0.00202834970343402	0.00194183282229354	0.00560285238544045	0.000166328797898241	0	0.0012122273052616	0.000856474026922016	0.00150476537068989	0.00107991641485972	0.00104268029088728	0.00268387223242073	0.00250541162891027	0.00505538348900803	0.000789133828353439	0.00083656845077773	0.000528501791562275	0.0127187467163729	0.00301267539592565	0.00184710163638802
SETBP1	0.105220181456328	0.155292225707783	0.070429223987197	0.0734936701794744	0.088257343825485	0.0373448596098785	0.00192704857601	0.00358733398342759	0.0225169073723106	0.0123081516792823	0.0899808429079524	0.0712794497322173	0.0311369549955517	0.107756865099029	0.0429839623316296	0.0201172269821273	0.0719860547021972	0.0187081700135957	0.117786486516381	0.20520963608088	0.0110493312085729
SETDB1	0.110799635687671	0.120735103670484	0.102392567546258	0.0597593578276872	0.0900627851390456	0.0318418963757983	0.000995415825284729	0.00421307419966854	0.0202089146707257	0.00923035111676229	0.122888125185241	0.0595730023420196	0.018719968871761	0.0525316912639388	0.0217821088386712	0.0113619490171415	0.0638541827738764	0.01080430046464	0.10189382840552	0.22553940709691	0.0152086045188874
SHOX2	0.0367547927639587	0.209839464074824	0.0386930934352316	0.0983855582587897	0.118583349380329	0.0489241332441533	0.00544959850474525	0.00435903103781654	0.0106892731762241	0.00990020652064905	0.0344095922219838	0.0377897948143561	0.0145534394386916	0.0130000993886253	0.0108013584365394	0.00226491346658675	0.031717102946804	0.00423968905317129	0.0354532363320428	0.112726389399135	0.0130485781542374
SIN3A	0.127446555729898	0.169044573126765	0.08792499571819	0.095218486710701	0.0810523601877322	0.0331248197355385	0.00161031788092059	0.00406864030420984	0.0204501762532533	0.0127933761111431	0.0960069584111832	0.0663517014118041	0.0245554684952698	0.0648653610137987	0.0256439419786469	0.0115727140634238	0.087738526409074	0.0174831670707315	0.110666200204206	0.193808214839759	0.0143878465655315
SMAD2	0.0694998904160652	0.124873678587744	0.0487176247727287	0.0876322070610033	0.0477062187224631	0.0360379497978287	0.00138487227375161	0.00407022081151653	0.0310683909866564	0.009503488554371	0.0275599637772665	0.0382039853086413	0.0265891708037884	0.0270879449285304	0.0135046023125648	0.00477310779297635	0.05203408592528	0.0285593338167692	0.0319590709008986	0.0765552656701061	0.0214140729876668
SMAD6	0.082130604498347	0.162682992085448	0.0836950874454231	0.075055359077304	0.024371967780516	0.0101058630154677	0.00276208011267742	0.00158352105969073	0.0165959727305203	0.0126160597126945	0.0185989981908214	0.0411433743231134	0.031179220084722	0.0238654103756445	0.0118692107364656	0.00171493841923409	0.0421202807810461	0.0118614285221718	0.0319933987259438	0.081155901773891	0.00560064152125395
SMARCC1	0.0127442260285957	0.00887203419675042	0.0129083732052687	0.00856912036712409	0.0106391560959838	0.0174488177162835	0.0273963116927954	0.0135688384336627	0.00262449649704877	0.00726849917423567	0.0186657476979947	0.00779244234881327	0.00290326496948801	0.00646013246007071	0.00371824054258674	0.000631544411348606	0.0229082825744449	0.0133495330333515	0.0365407437558651	0.0177994680753245	0.059452968891301
SMARCC2	0.0989690742805023	0.173481075327091	0.0673064447221002	0.0913174934287868	0.0758259084921089	0.0350590280895918	0.00299898562731804	0.00562239020948851	0.0261755072144084	0.0176791602047098	0.0887414480741117	0.053890290647071	0.0248207663192281	0.0595329628278342	0.0236724352939301	0.0107479772635348	0.0718956581082554	0.015947738894646	0.10647174924768	0.182820175191271	0.016720479928774
SNAI2	0.118017184173584	0.134128622223239	0.106993201071055	0.0888440533087339	0.0493417330597483	0.0164411348499361	0.000665766217339492	0.00274969399376468	0.0117405774960265	0.00917093256445656	0.0955490843825657	0.0531278170142551	0.0145528760623269	0.0233519826651616	0.00931595001116126	0.00444506362052854	0.0503544720807766	0.0061466552432895	0.0711894316395041	0.250957544572385	0.00474339117839007
SNAI3	0.0965889680045579	0.137480971782724	0.0779258080858672	0.084379964926436	0.107642616656061	0.0388195294767366	0.00134454668823392	0.00385866868069962	0.0242216646307482	0.0112644983086344	0.115465420363529	0.040564679450915	0.0175566710973295	0.045057391548768	0.0242133859410818	0.0116448930585613	0.0728429078389833	0.0154278499960652	0.120929974894564	0.200723614793615	0.0183274471981194
SOX10	0.0969500150107075	0.197326774679214	0.0803272648337497	0.136046392626978	0.084448918853089	0.0410481167499648	0.00197726242604412	0.00358509500147663	0.0224765410313806	0.0145279070889307	0.0671415431131014	0.0567514518530126	0.0342845629139884	0.0723964115427727	0.034077568691453	0.0107399555998701	0.0795429144348168	0.0207500282930498	0.104327453322549	0.162395772599061	0.0159544382454987
SOX15	0.0110085407926946	0.0415626186713225	0.00966157717751059	0.029033547695078	0.0628324204896015	0.0230361574508957	0.000514768395745602	0	0.0467389603043535	0.00954862344144602	0.00860064714138897	0.00573933412284744	0.0112861786018914	0.00241297972105481	0.00392115172586383	0.000151122908536583	0.00966920668573645	0.00199170273841942	0.0056820272900806	0.0364319951706984	0.0066882071410832
SOX17	0.0621658040980839	0.18273888942595	0.0229484610003733	0.0752551347726402	0.0394066664955495	0.0219161072412761	0.00248721914594341	0.00150140138760246	0.0118503384639858	0.0120062470049497	0.0262678134103276	0.0251855486780667	0.0372819584819761	0.0308022535920659	0.00789159583422394	0.00441165673849586	0.0466359548555726	0.0103977644135713	0.0444011100133238	0.0597361245115061	0.00372208670830299
SOX18	0.113828089435571	0.165090083289227	0.0674912202416346	0.0726520820271001	0.0841342041219146	0.0403417054495121	0.00154030868862964	0.0042654830509592	0.0188907539971884	0.0110876752031078	0.0865945295801994	0.0552196585671472	0.0220271193783846	0.0630498468059248	0.0290860270989709	0.0115499845986844	0.131377713560654	0.0255810164096982	0.101384547409398	0.177863225326598	0.0128484588362451
SOX2	0.11502991938489	0.150700587613612	0.108808453324332	0.104636559401899	0.0868173089826966	0.0202693943183089	0.00176741639292188	0.00336260172445613	0.0137648015298457	0.00944882601818575	0.085225932230622	0.0528563617365391	0.0233843527908338	0.064019218956351	0.0294125469400118	0.0111185315458813	0.0650437838828395	0.0102505170408774	0.123350200851796	0.191108202062482	0.00765547657869836
SOX4	0.105867227313988	0.127034069821215	0.0817236478470807	0.0747581361642022	0.102189920302328	0.0183315784507017	0.0016565241098857	0.00481942804844937	0.0178127909773454	0.010744541960225	0.114378520728763	0.0523642434937733	0.0173868028278913	0.072236725895385	0.02894760384062	0.0143200542558457	0.087544819028447	0.0106787175315104	0.162644366816672	0.212412549977466	0.015661802748427
SOX5	0.123980580432575	0.174309458664953	0.148352591016091	0.140675665732456	0.0636462163940228	0.0321900587016062	0.00130325236660689	0.0032746473248243	0.0229266104339887	0.0116990094744889	0.085836629241005	0.0541070777070194	0.0286917808068681	0.0479308330133099	0.0174377712318375	0.00877041176132187	0.0868870265306887	0.02028377040885	0.0778455392329926	0.161162242066815	0.00943142182147871
SOX8	0.001765446222319	0.00475877374996214	0.00123495532181683	0.00159882576764048	0.0061306084839905	0.00992066047968121	0.130814552927296	0.0080521355837776	0.000476754096641496	0.00305737088361202	0.000844804520707565	0.00285678402522149	0.000473721737976773	0.00117161617024253	0.000360007249771588	5.53003953414066e-05	0.00382810374953035	0.00491970588194723	0.00747317253393631	0.0039497065029187	0.00144784622472127
SP1	0.12084964438759	0.181039685902599	0.0946331118628306	0.110893477581078	0.0788154118052556	0.0417788218446582	0.00180698578982419	0.00390537612406827	0.0292536999649294	0.0138561490945696	0.0783168000990411	0.0620666761802319	0.0331644193088714	0.0661272771623592	0.0261413239905441	0.0111439860053028	0.0890935701640457	0.0188061802089204	0.0944943856734142	0.174677405381089	0.0119967626796647
SP2	0.0744187354513446	0.253981739182423	0.07228989268756	0.18527763064177	0.0446891253403204	0.0220078147538399	0.00319371084430231	0.00329519433732428	0.0276866717773178	0.0163392153017449	0.0482043041672519	0.0342921127398524	0.0419023717556611	0.0351716024289485	0.0122669818863418	0.00606645389494853	0.0618681204133111	0.0115067425156375	0.0664494034448877	0.0952151603300772	0.00944524140932057
SP3	0.122973489355651	0.173971667378984	0.0888478306804735	0.0939661191314775	0.0846477716824697	0.033889371629241	0.00183046277525034	0.00410612628303075	0.0220129592159024	0.0135789525576546	0.0970983219974175	0.0632533563958636	0.0268045524705749	0.0639046141321912	0.0252568403723478	0.0114707763831788	0.0848248769599551	0.0175576853888395	0.107031469258237	0.201150312333085	0.0135504304213012
SP4	0.0570488443035848	0.0993014650250641	0.0365523596354933	0.0389705287440475	0.0302617612836774	0.0223558829223364	0.00181090376561865	0.00248118830836108	0.01287548276949	0.0119919508374761	0.0222263262034804	0.0252772810323939	0.0179241861945211	0.0124002241742247	0.00650333772634426	0.00183032037509323	0.0255540784834433	0.00721569595428873	0.0328346123805403	0.0572909203231824	0.00833757645807809
SPDEF	0.0712763335761635	0.130127038346228	0.0534564081305783	0.0787115804454882	0.0498517249657977	0.0312941183591424	0.00148980729942561	0.0012327540656073	0.0224394257631507	0.0144390253938733	0.0351939894277035	0.029734699065591	0.027054279080875	0.0282662065641819	0.010471637151682	0.00320541043559497	0.0502968874924148	0.0157578631943828	0.0663466126679234	0.0934401926408263	0.00929544531979198
SPI1	0.093117965955277	0.221924192183334	0.0776652050846706	0.121311603737767	0.0852599581224972	0.0703572000821638	0.00359293905904445	0.00416405346896187	0.0389185227693684	0.0209588344929756	0.075754626802807	0.0518846524293449	0.0341600543253412	0.06027922356617	0.0294340251350476	0.00915014806148096	0.0775824402998037	0.0207285972891372	0.100783377953978	0.158616821656335	0.0160868258421166
SPIB	0.102928666102411	0.217042818849525	0.0812500863429789	0.111863907644573	0.0861184193600063	0.0420660557413536	0.00499163948949444	0.0071154960144022	0.0380305336967127	0.0246216409030313	0.0928034771552037	0.0521955349326295	0.0297951436117979	0.0643525874249435	0.0275806040519366	0.0120387562559091	0.0850407382449234	0.0191150674707031	0.108028209454115	0.16384672448691	0.0158539599847193
SPR	0.0805901636332699	0.272442281818181	0.0661294412594601	0.139681041905873	0.0842391651383712	0.0699264830439174	0.00188667224852801	0.00375304732528103	0.0523583129375795	0.0223782289084512	0.0698255448530125	0.0437117135586911	0.0380699161046899	0.0457032196778793	0.0253256237600982	0.0074061149839828	0.0681156593870844	0.0191535122893814	0.0744712962229174	0.144951215441534	0.0206410290970235
SREBF1	0.0238870222271954	0.0297833188283315	0.0189677081901464	0.0370575490632249	0.0236195706395166	0.0173038608459721	0.00169788049485331	0.00149230312467419	0.00621155019357966	0.00456059799432085	0.0101483548127803	0.0101787103897661	0.00879635188806371	0.00656655845746734	0.00275838166007469	0.00131157599516574	0.0181495894952113	0.0102887828997924	0.0206791356310563	0.0262139932929106	0.00421835330380416
SREBF2	0.0775915467810189	0.221053619305332	0.0613686134087686	0.0792109329443133	0.113882827550686	0.0964928935239809	0.00459060767538622	0.00452126539393127	0.0250063037000007	0.0184339425541381	0.0589734662644508	0.0447707182720963	0.0254251521443086	0.0516198950980598	0.0277386910176711	0.00838912198723296	0.0588779143430606	0.0173169343327146	0.076261349167604	0.123978176745481	0.0156186559505532
SRF	0.0937408493523378	0.160119860044659	0.0724546927241492	0.101814449112895	0.0766065123328391	0.0275587530290172	0.00173460646614687	0.00332154371626503	0.0289133127718336	0.0138984833239284	0.0917789570439757	0.068056275578629	0.039895807796935	0.137344775530318	0.0537440110714495	0.0266205625475787	0.0888181097088856	0.0275150458398105	0.118043788709991	0.154147466915768	0.014594679920174
SRY	0.0286090577823226	0.014411494425558	0.0386092110214965	0.0117873578076962	0.0710103977091885	0.00367720563435125	0.000576534879165314	0.00108751754112701	0.000923726879422215	0.00267304800057144	0.0262742223506954	0.0241688688343688	0.00564942185941819	0.0376061521144889	0.013760362858545	0.00413451064224468	0.0211284565988233	0.00353643503366696	0.0742660288534253	0.0466325621195648	0.00505548155676361
STAT1	0.104523068632706	0.224576487277498	0.0869550433399571	0.129669405262136	0.0818643137446862	0.0415030733120501	0.00208453734443315	0.00440878719877968	0.0439535040096524	0.0196489190729964	0.0873458516784128	0.0499735337326318	0.0324960456615823	0.0577838174099983	0.0259989554330955	0.0104329042237011	0.0841985816300516	0.017886372152402	0.0962500155445756	0.162988685193963	0.0143617022612199
STAT2	0.106917974699111	0.246871932929137	0.0870005847608966	0.130989452949295	0.0823065930566571	0.0436980368139431	0.00207665240927368	0.00467341397791132	0.0474803154429722	0.0215098152065282	0.0770050605962698	0.049384730085036	0.0345307791519739	0.0481003736499351	0.0234872864362323	0.00830499409805385	0.0783053961474329	0.015012270309347	0.081799911188094	0.160332948979064	0.0126513884327165
STAT3	0.119899844439902	0.202279646825383	0.0853504803635184	0.109172576193726	0.0779786600331515	0.024769783342354	0.000485956271695676	0.00465022282617034	0.0237142182736192	0.0136694728048357	0.0614287486067561	0.0624856745283723	0.0181885353713822	0.0537357437944027	0.0303956142595926	0.00900049842252304	0.0891812499088702	0.0136375633609068	0.0741233580571665	0.16495496481237	0.013526093541348
STAT4	0.0921293118090472	0.213680429988746	0.0718651739778869	0.121773430583227	0.063025377295401	0.0843122452209523	0.00456992586626581	0.00575480713167775	0.0368061701423193	0.0224540960534143	0.0404853242436228	0.0400935178577748	0.0242659275924568	0.0312309970098017	0.0187403231570301	0.00344744293054666	0.0776378549641484	0.0326259942264058	0.0568974140005232	0.109634148410013	0.0068202104446089
STAT5A	0.0847546210198693	0.255591359445429	0.0559177132191134	0.0952866270041868	0.0940438270622607	0.0806685145926217	0.00272952026055506	0.00418908187704392	0.0454702865711544	0.0224551050749825	0.0526596333963149	0.056301191689262	0.0361879198059788	0.0425840786034402	0.0382982615573723	0.00682217783003447	0.0722056583954503	0.0278391947282045	0.0595410879374484	0.141641770335186	0.0110644378430187
STAT5B	0.0622872060281541	0.130183434817548	0.026025519193229	0.0818356493395074	0.0841451227597975	0.0280806235655605	0.00263151978908382	0.00348207074576778	0.0284094886826407	0.0162758805653567	0.0225348628097122	0.021835043033865	0.028768688205131	0.0176491183092302	0.00652291064276933	0.00120735550699003	0.094434853888812	0.0213059064831009	0.0391327425995462	0.0676825622438905	0.00863417422152946
TAF1	0.120403659083127	0.173741181764563	0.0890878849213116	0.0911623836886373	0.0876040446530609	0.0330241785338368	0.00217776091865429	0.00368855241303934	0.0228086851400296	0.012157752373118	0.0892572581816471	0.0618151982964743	0.0253964757824974	0.0572814900782396	0.0229437330842314	0.00987731871846054	0.0767980300701335	0.0131606300678585	0.102188212334337	0.212304156259163	0.010613990198853
TAF7	0.114821770575994	0.171500940519206	0.0848272537546212	0.0959829463267363	0.0881165780396826	0.0288876333045663	0.00155802323651455	0.00417336695869586	0.0250426310876901	0.0140115549222953	0.108426823936135	0.0590386702140659	0.0241010897737763	0.0707903075288053	0.0289085594758864	0.013753940378512	0.0874480266669724	0.0165265010798709	0.126427329934124	0.195096373194598	0.0167789740324168
TBP	0.0771556801797876	0.083251859636332	0.0604564149717189	0.05373443593267	0.0749966919168719	0.0296474069001108	0.00150686867770211	0.00269215531215927	0.0106620848404151	0.00851977825442685	0.0815854941610459	0.0485658958947446	0.0188781247532409	0.0498696963831525	0.0299557348988266	0.0111997133440996	0.071944041202419	0.0215518491233698	0.0847494423373465	0.141553053024131	0.0151889869791634
TBX15	0.103332981959302	0.204047845486349	0.0795634739253498	0.124963499258859	0.088010200157618	0.047445613646046	0.00189743226118422	0.0040779739340886	0.0340136059556456	0.0171442302988781	0.0744539740129488	0.0586994996501355	0.0301159194300649	0.0591886388756656	0.0318681953122728	0.0105406185730441	0.101865557818723	0.0281159901713641	0.0681384487791095	0.175052956248939	0.012229834175005
TBX18	0.0246317275381153	0.0712663814803927	0.0150768916413831	0.0322533821576604	0.0370470431827705	0.0179794789575234	0.00149258263913077	0.00195269523398212	0.0126145701113504	0.00988976632388205	0.0116159654062125	0.012011590908707	0.0114742722700578	0.00897773404763946	0.00377425662265107	0.00122030581424071	0.0314201821441116	0.00840768867610564	0.0197819007078762	0.0379064305876651	0.00194288918466545
TBX21	0.0595848434294056	0.203671427344918	0.0372613850338765	0.0523663237385862	0.0432072608244474	0.0345386479407992	0.00708958228284218	0.00421831814929929	0.0217073604700517	0.0197906929069357	0.0235382397424074	0.0265230926521169	0.0139235853650875	0.030205074466594	0.0109158735332048	0.00234432409611385	0.0399366903928353	0.0205088274733769	0.0435640551538463	0.116448905246409	0.0119671294427736
TBX6	0.0582628922878136	0.119516925077171	0.0586362290749962	0.0780396633860607	0.0697272877467915	0.0199900192103277	0.00200819369757088	0.00283677961087558	0.0147695279954195	0.010379586252358	0.0712994690502325	0.0282685991450996	0.022090461215213	0.0558309141795219	0.0218087007111476	0.00873051091487353	0.0517676960643536	0.0120939825028654	0.13059453028769	0.104771508304137	0.0153566036734248
TCF12	0.10050158719649	0.108449755012402	0.0985517715590208	0.0931018434399534	0.078544402348185	0.0351174983022422	0.000568431967386429	0.00274144408293131	0.00876730828024164	0.00681374657498857	0.0576682879380368	0.0416776641227083	0.0203287919199124	0.0254578380454733	0.0174908672120243	0.00289903758643983	0.045001381034626	0.00684249683403515	0.110345651634864	0.13189855589665	0.0117029417653539
TCF3	0.0698311893350307	0.0460851746035641	0.0400033234554971	0.0273253012737897	0.0455797686733754	0.0228269775580119	0.00281677509283662	0.00452630663847342	0.00962907660057211	0.00723549545142221	0.0372741980171944	0.0246728303865622	0.0115053078911344	0.0373894967028744	0.0130777658342593	0.00581806549572084	0.0398178208643968	0.00952867245418709	0.0697900455826304	0.0967552373699369	0.00737249395729889
